ticker,shortName,sector,industry,currency,country,marketCap,enterpriseValue,trailingPE,forwardPE,pegRatio,priceToBook,priceToSalesTrailing12Months,enterpriseToEbitda,enterpriseToRevenue,returnOnEquity,returnOnAssets,profitMargins,operatingMargins,grossMargins,ebitdaMargins,debtToEquity,currentRatio,quickRatio,totalDebt,totalCash,ebitda,freeCashflow,operatingCashflow,dividendYield,payoutRatio,fiveYearAvgDividendYield,revenueGrowth,earningsGrowth,earningsQuarterlyGrowth,beta,trailingEps,forwardEps,bookValue,targetMeanPrice,recommendationMean,numberOfAnalystOpinions,sharesOutstanding,floatShares,heldPercentInsiders,roic,net_debt_to_ebitda,fcf_calc,revenue_cagr_3y,share_count_change,price,sma20,sma50,sma200,px_vs_sma50,px_vs_sma200,golden_cross,rsi14,macd_hist,macd_bullish,adx14,atr_pct,bb_position,high_52w,low_52w,pct_from_52w_high,pos_in_52w_range,mom_1m,mom_3m,mom_6m,mom_12m,volatility_ann,max_drawdown_1y,volume_trend,trend_up,mom_12_1,market,fcf_yield,earnings_yield,analyst_upside,score_value,score_quality,score_momentum,score_health,data_coverage,score_total,rank,flags,updated_at
HER.MI,HERA,Utilities,Utilities - Diversified,EUR,Italy,5484766208,10254794752.0,11.59375,11.174026,2.53,1.3432295,0.43280512,7.252,0.809,12.1079996,3.4610000000000003,3.7130002,4.754,18.302,11.159000500000001,133.318,1.132,0.956,5829199872.0,1353299968.0,1414099968.0,16400000.0,1271100032.0,4.31,50.0,3.97,21.7,8.5,0.07,0.815,0.32,0.33202,2.762,4.54,2.0,5.0,1478373666,93468851.0,0.33957002,7.806021986717117,2.7563444924406046,196900000.0,-13.270355933608313,2.5582694052646016,3.7100000381469727,3.811300003528595,3.823360004425049,3.8579273164272307,-2.964930483838213,-3.8343718309667763,False,39.29405840316421,-0.018656064263562273,False,21.08478442292006,1.7150183808631092,14.023015930459543,4.239838123321533,3.5232996940612793,-12.496658357311997,26.055873134179368,-4.035175929911105,2.4576143127146732,-5.215419445884684,6.106786841583078,18.32165166072248,-15.544512030194845,1.0238250539088223,False,10.141962771494184,Italia,0.2990100102367025,8.625336927223719,22.371966396733136,64.1,41.5,42.3,52.7,100.0,50.2,103.0,P/E forward basso | Dividendo sostenibile,2026-09-08T18:11:06.337517+00:00
RAND.AS,Randstad N.V.,Industrials,Staffing & Employment Services,EUR,Netherlands,6510973952,8504361472.0,20.848316,12.733542,1.16,1.66839,0.28263116,13.414,0.369,8.3100006,3.0369999,1.393,2.493,18.361999,2.7520001,53.49,1.226,1.166,2092000000.0,258000000.0,634000000.0,360500000.0,657000000.0,4.27,91.010004,4.78,1.7999999999999998,81.89999999999999,0.787,0.981,1.78,2.91435,22.243,34.49444,2.83333,18.0,175450661,77280753.0,0.38189,6.614667305764955,1.7881656804733728,799000000.0,-5.755062668754796,0.05112840512291328,37.11000061035156,39.24749984741211,35.57139987945557,28.73975863456726,4.325387069696451,29.124259817954233,True,43.43201959783242,-0.5175536693699894,False,35.15815256990152,2.8229923280053004,-18.182522490729653,40.43000030517578,21.358402252197266,-8.21172315054175,82.59191659974337,-4.478759156010225,36.283515366169624,52.571427451180284,8.021397381124885,37.298077669245124,-55.124910193347596,0.6641538032360053,True,12.50015653713511,Paesi_Bassi,5.536806054787915,4.796550474388435,-7.048128718224744,59.1,31.2,69.1,38.7,100.0,50.2,103.0,Trend rialzista,2026-09-08T18:11:06.337517+00:00
ACS.MC,"ACS,ACTIVIDADES DE CONSTRUCCION",Industrials,Engineering & Construction,EUR,Spain,27529125888,28430968832.0,27.506563,21.238651,1.08,4.6128793,0.5303171,12.244,0.548,24.08,2.3239998,1.9460000000000002,3.6540000000000004,30.719997999999997,4.473,256.777,1.25,1.122,16299728896.0,15832857600.0,2322007040.0,2974129664.0,3208617984.0,2.23,61.019999999999996,5.17,12.2,5.0,0.073,0.601,3.81,4.9344,22.719,130.31766,2.05882,17.0,262682493,180538753.0,0.20138,21.855501999681763,0.9545430261062581,2303003000.0,14.034502816170601,1.9398656598436537,104.80000305175781,105.10750007629395,111.6670001220703,107.20389579772949,-6.1495312516730465,-2.242355772692528,True,45.349974648114284,0.2426768691868575,True,45.05562314244308,2.607496026469605,47.659258099354815,138.35162353515625,64.37650299072266,-24.250977058373802,54.64472347396114,-3.853208209396497,-9.718485325186998,-0.6987635225488953,56.93562351205674,32.778727806492306,-28.768452054546746,0.9261593656935759,False,60.78883172145324,Spagna,10.803574643452189,3.6354960087161743,24.348908592721806,57.4,41.0,52.5,50.6,100.0,50.2,103.0,FCF yield elevato | ROIC forte | Bilancio solido,2026-09-08T18:11:06.337517+00:00
HEI.DE,Heidelberg Materials AG       I,Basic Materials,Building Materials,EUR,Germany,28471117824,37977206784.0,14.094865,11.14224,1.49,1.5279166,1.3099744,9.304,1.747,11.698,5.242999999999999,9.1680005,11.246,64.252,18.781,50.409,1.374,0.924,9983099904.0,2192199936.0,4081900032.0,1235725056.0,3175300096.0,2.18,31.330000000000002,3.1,1.7000000000000002,8.799999999999999,0.075,0.908,11.49,14.53478,105.994,214.7,,20.0,175801909,124993399.0,0.284,10.054558257588562,1.2097817124506358,1840200000.0,0.5736145974806872,-1.157701172152159,161.9499969482422,162.68750076293946,165.93600128173827,187.53173004150392,-2.4021335350418394,-13.641282511284924,False,46.241120019596,0.40379480304206083,True,15.915300930131188,2.839604360855959,45.25484576384649,234.31500244140625,155.5,-30.883641567620046,8.183717247280851,0.6838612390345,-5.843025030091753,-5.768348219640518,-18.666623855142973,36.88456118712372,-33.636344928923215,0.9902040416955054,False,-19.350485094177472,Germania,4.340275867069518,7.094782390608211,32.57178391217646,59.7,57.5,28.2,53.4,100.0,50.2,103.0,P/E forward basso | Lontano dai massimi | Upside analisti,2026-09-08T18:11:06.337517+00:00
RWE.DE,RWE AG                        I,Utilities,Utilities - Diversified,EUR,Germany,46221918208,61462216704.0,13.1396885,17.872383,35.29,1.0628452,2.8948405,25.814,3.849,8.547,0.27899999999999997,20.254,4.645,39.005002,14.912,50.366,1.348,0.693,23977000960.0,12824000512.0,2380999936.0,-11109499904.0,6144000000.0,2.01,26.610001999999998,2.58,-9.1,137.4,1.318,0.572,4.51,3.31573,55.756,67.58333,1.61111,18.0,779985169,636290767.0,0.049239997,9.03796632854577,1.3461538461538463,-5060000000.0,-22.86809314834337,-3.4931548323551054,59.2599983215332,58.13999977111816,57.36079978942871,53.64823564529419,3.310969406069031,10.460293071597505,True,59.538171744808125,0.05994885879135009,True,12.215562030815095,2.353905338594228,89.33709180246939,60.779998779296875,34.56752014160156,-2.5008234424009568,94.20123339432003,5.40732307866012,6.582733719166645,11.453316267597247,68.7045934503146,25.89644959075813,-11.056264463590038,0.8411376687830009,True,63.297270371654484,Germania,-24.035133838467978,7.610530493169606,14.045447037149783,38.4,43.1,69.9,54.6,100.0,50.1,107.0,Trend rialzista | Buyback in corso,2026-09-08T18:11:06.337517+00:00
IBE.MC,ACCIONES IBERDROLA,Utilities,Utilities - Diversified,EUR,Spain,132662050816,197769805824.0,24.849998,18.4057,3.02,2.5691392,2.9848588,13.543,4.45,10.022,3.8219999999999996,15.883,24.47,53.891,32.856,100.03,0.753,0.622,62464999424.0,6608999936.0,14602999808.0,2561499904.0,11290999808.0,3.4300000000000006,84.900004,4.05,9.8,68.30000000000001,0.685,0.555,0.8,1.0801,7.738,20.51261,2.6087,23.0,6673141516,6215035646.0,0.0023999999,7.865126611582814,3.1951917914454455,3317000000.0,-6.515503823992697,5.159120911014936,19.8799991607666,20.103249931335448,20.62774791717529,19.360146551132203,-3.6249655532492264,2.685168773187807,True,39.4832129112913,-0.011210047232442899,False,31.985509271491754,1.371616586045251,26.305619293728977,21.41143035888672,14.949920654296875,-7.152400248143643,76.2991735966552,-3.961360250966528,1.0863231652603167,4.417445576493462,30.69477601211743,14.177532644027893,-8.156528611525138,0.7587072893136849,False,34.65613626308396,Spagna,1.930846001734706,4.024145193090156,3.18214721297303,42.6,51.7,55.1,52.5,100.0,49.9,108.0,,2026-09-08T18:11:06.337517+00:00
RI.PA,PERNOD RICARD,Consumer Defensive,Beverages - Wineries & Distilleries,EUR,France,15290452992,27119251456.0,10.842857,10.238735,2.02,0.9875098,1.625952,9.912,2.884,7.5569999999999995,4.072,12.792,19.73,58.432996,29.093999999999998,76.651,2.474,0.687,12677999616.0,1992999936.0,2736000000.0,,,7.690000000000001,83.989996,3.67,-13.200000000000001,-48.0,-0.477,0.474,5.6,5.93042,61.488,81.71053,2.5,19.0,251819062,193118256.0,0.25174,7.93422202347154,3.3751568381430364,1121000000.0,0.7972896080659764,0.15719233183582038,60.720001220703125,66.14300003051758,65.03819320678711,67.21170278549194,-6.639471014138443,-9.65858815615379,False,32.60365213771908,-0.8465627654354673,False,34.80798114620477,2.78710720741016,3.3081587263860714,85.28158569335938,57.77093505859375,-28.80057197924356,10.719725248455577,-13.651875022444981,-0.09548349211367935,-13.17558803205875,-29.48160461032183,29.57603837304837,-61.60481356042897,0.9545696215551985,False,-15.82972958787685,Francia,7.331372069790933,9.22266151808513,34.56938135261423,67.9,45.1,38.0,42.9,100.0,49.9,108.0,P/E forward basso | Upside analisti | Ricavi in calo,2026-09-08T18:11:06.337517+00:00
NN.AS,NN GROUP,Financial Services,Insurance - Diversified,EUR,Netherlands,20621043712,-32870479872.0,11.696165,8.90331,0.87,0.9876574,1.4696774,,-2.343,8.754000000000001,1.502,13.278,31.192999999999998,56.61000000000001,35.841998000000004,62.156,70.576,65.511,13118000128.0,66938998784.0,5029000192.0,-3256750080.0,-2372999936.0,5.08,57.230000000000004,6.6,-4.5,199.70000000000002,1.726,0.532,6.78,8.9068,80.291,80.80692,2.15385,13.0,260038379,248308104.0,0.0001,7.580656393946618,,,,-1.958271811750456,79.30000305175781,77.92600059509277,77.44510940551758,68.85260763168336,2.3951075290340684,15.173565358571771,True,58.537245665190916,0.20168097966642795,True,19.108966186909708,1.4271123593132817,80.62651333495823,80.27999877929688,54.573448181152344,-1.2207221505237342,96.18775874344729,0.290885744051228,12.516720797830905,25.46618234561904,42.87536603701587,16.323123876641677,-7.905136836348703,0.9168608954865557,True,42.58448029296464,Paesi_Bassi,-15.793332895680736,8.549810985053648,1.9002735059904685,53.8,41.4,49.9,59.3,100.0,49.9,108.0,P/E forward basso | Dividendo sostenibile | Trend rialzista,2026-09-08T18:11:06.337517+00:00
AIR.PA,AIRBUS SE,Industrials,Aerospace & Defense,EUR,Netherlands,158850138112,158470520832.0,26.724367,23.03748,1.45,6.139304,2.063364,17.6,2.058,23.193,3.131,7.714,11.3570005,16.309,11.6960004,54.988,1.146,0.363,14275999744.0,13128999936.0,9004000256.0,3128750080.0,8787999744.0,1.6099999999999999,42.610002,1.8,27.700000000000003,125.8,1.264,0.878,7.51,8.71189,32.691,230.95651,1.83333,23.0,791480489,588339107.0,0.25706,24.18126361536431,-0.30283819369940507,4031000000.0,7.705233571858661,-0.09245513301981978,200.6999969482422,205.0789993286133,204.10799926757812,188.1445799255371,-1.6697054165271452,6.673281275322518,True,45.39273839528435,-1.0771166808327646,False,19.208923662401507,2.197048674536734,32.648431807605675,216.20498657226562,156.29205322265625,-7.17143016441989,74.1207970346781,-6.0393299563024305,14.711928010194164,14.900790856769074,8.405021201619899,29.1057629446968,-27.71117091213977,0.731375355063552,False,14.44435115792233,Francia,1.9696237706724695,3.741903409723418,15.075492532050493,45.4,46.8,51.7,61.7,100.0,49.8,111.0,ROIC forte | Bilancio solido,2026-09-08T18:11:06.337517+00:00
BARC.L,BARCLAYS PLC ORD 25P,Financial Services,Banks - Diversified,GBp,United Kingdom,66780327936,78906531840.0,10.376041,7.7440367,1.01,1.0222701,2.3730617,,2.804,10.091999999999999,0.47299997,27.87,42.951,0.0,0.0,,,,782348976128.0,771663003648.0,,,-949000000.0,2.3,17.809999,3.28,15.6,44.6,0.309,0.873,0.48,0.64314,4.872,573.0,1.88235,17.0,13408358658,12720466440.0,0.00266,,,16880000000.0,5.211116214059963,-3.8597775425331715,498.04998779296875,500.4650024414062,510.4067694091797,464.44805740356446,-2.4209674237891665,7.234809114554475,True,47.71537397906859,0.2602782984742342,True,17.898729559105742,2.1490477076968117,44.713355655417644,530.3406982421875,357.7187194824219,-6.08867291464642,81.29397503074793,-3.478684536246368,11.733000874962517,25.341149288209564,35.905919715079015,30.455682462633003,-25.449944427865034,0.7751704943413843,False,39.384604251325385,UK,25.276904923523613,9.63758720691254,15.048692710376432,63.3,42.8,44.4,45.2,100.0,49.7,112.0,FCF yield elevato | P/E forward basso | Buyback in corso,2026-09-08T18:11:06.337517+00:00
FRE.DE,Fresenius SE & Co. KGaA       N,Healthcare,Medical Care Facilities,EUR,Germany,25168257024,35225358336.0,16.13177,11.2993,0.77,1.277627,1.0810642,11.591,1.513,8.286999999999999,3.4299999999999997,6.537999999999999,10.6309995,25.351000000000003,13.053999999999998,55.978,1.28,0.653,11418999808.0,1279000064.0,3039000064.0,1710125056.0,2832999936.0,2.43,37.91,1.15,5.2,17.2,0.158,0.835,2.77,3.95467,34.975,55.58571,1.5,14.0,563237277,410560548.0,0.27,6.50061092181861,2.8313349320543564,1077000000.0,2.034314934807946,0.0,44.685001373291016,45.91775035858154,44.437300262451174,44.00221633911133,0.5574171008969842,1.551706007073994,True,46.03835190639673,-0.3962045558769321,False,25.61479284812136,2.19467031314763,19.976237471036193,50.708805084228516,35.45000076293945,-11.879206581444423,60.52243947756052,-5.046748684006486,18.559307512484313,-4.909823112490541,-2.776139706690983,23.671843115172624,-30.091035069636984,0.8238416510541353,True,2.270608977315503,Germania,6.794769516098216,6.198947790602023,24.39455811055322,59.9,34.3,54.8,50.5,100.0,49.6,113.0,P/E forward basso | Trend rialzista,2026-09-08T18:11:06.337517+00:00
AD.AS,KONINKLIJKE AHOLD DELHAIZE N.V.,Consumer Defensive,Grocery Stores,EUR,Netherlands,27322537984,43223998464.0,12.458168,10.689648,2.08,1.8914833,0.29885522,8.022,0.473,15.675999,4.716,2.448,3.9539999999999997,26.595999999999997,5.8930002,133.34,0.713,0.365,19260999680.0,3211000064.0,5388000256.0,2912000000.0,6598000128.0,3.9900000000000007,49.400002,3.46,0.3,-0.2,-0.04,0.323,2.51,2.92526,16.532,38.57611,2.47368,18.0,873761999,864473909.0,0.00077,9.929090815158073,2.0339539978094194,4425000000.0,2.0161610574500166,-2.9232739791405504,31.270000457763672,31.338500022888184,33.307226943969724,35.56359769821167,-6.116469826903115,-12.07301150148795,False,42.45637990828616,0.14766694822819892,True,33.25334879736626,1.695333996544655,47.10811561773237,41.13847351074219,30.559999465942383,-23.98842788953176,6.711752458950479,-6.180621842545609,-12.253677727171086,-21.68504295539294,-5.761614878669807,21.250998642419443,-25.714308631402005,1.0131811769974979,False,0.41900696387580183,Paesi_Bassi,10.657867880741016,8.026862376554883,23.36459685091683,70.1,38.5,37.0,51.9,100.0,49.6,113.0,FCF yield elevato | P/E forward basso | Buyback in corso,2026-09-08T18:11:06.337517+00:00
SU.PA,SCHNEIDER ELECTRIC SE,Industrials,Specialty Industrial Machinery,EUR,France,168400371712,182731800576.0,35.330193,24.670336,1.48,6.886882,4.005527,21.445,4.346,18.620001,7.3999999999999995,11.270001,18.199,42.117,20.267999,84.124,1.091,0.807,20809000960.0,4518000128.0,8520999936.0,5374750208.0,7240000000.0,1.42,49.51,1.76,9.8,29.299999999999997,0.301,1.149,8.48,12.14414,43.503,325.875,1.41667,24.0,562084034,550490590.0,0.034679998,13.721095146668189,1.5821786908743432,4588000000.0,5.518510129741738,0.22304173872875754,299.6000061035156,297.61999969482423,284.9939996337891,259.59950653076174,5.125022452576178,15.408542222330436,True,56.67110520016675,-1.4600120231808904,False,14.418930391391383,2.353524176053393,56.54814263078964,311.0,218.87498474121094,-3.66559289276025,87.62551749439545,-1.3500184190709419,16.25921300415878,19.30532757674257,32.90598099678541,32.534889603110464,-17.762918089750322,0.7800677663437403,True,34.25599941585635,Francia,3.191649848132136,2.830440241297295,8.770024486383354,39.5,51.1,59.9,48.8,100.0,49.5,115.0,Trend rialzista,2026-09-08T18:11:06.337517+00:00
ERIC-B.ST,"Ericsson, Telefonab. L M ser. B",Technology,Communication Equipment,SEK,Sweden,317620322304,307611467776.0,13.178862,15.292453,1.93,3.0907588,1.395851,8.718,1.352,26.077,6.9460005,10.831001,12.484,48.125,15.506,37.682,1.12,0.864,39478001664.0,54103998464.0,35283001344.0,30705874944.0,33781999616.0,3.09,39.57,3.52,-6.1,-10.9,-0.114,0.507,7.38,6.36,31.468,96.84211,3.2,19.0,3003927076,2878267142.0,0.00098,29.04646382387232,-0.07334267975165232,29186000000.0,-4.477284078643851,0.0203225809392249,97.26000213623047,96.8689998626709,98.37860000610351,101.29532981872559,-1.137033734779358,-3.9837253007780293,False,49.86798597391005,0.2694825655688511,True,7.720662389060868,1.9656011770747006,66.66481602224877,127.3499984741211,71.36534881591797,-23.627794816193294,46.25313095358148,0.5791160348102453,-12.732162584626728,-4.22128260502399,35.91598369613311,34.68513571427651,-28.150764745714707,0.7205583406486076,False,35.33686766132286,Nordics,9.667478050919822,7.58790857662824,-0.4296649465883484,64.4,45.3,36.5,49.3,100.0,49.4,116.0,FCF yield elevato | ROIC forte | Bilancio solido,2026-09-08T18:11:06.337517+00:00
DGE.L,DIAGEO PLC ORD 28 101/108P,Consumer Defensive,Beverages - Wineries & Distilleries,GBp,United Kingdom,35988963328,58755674112.0,27.905172,12.436171,0.56,4.476691,1.832152,9.139,2.991,14.985000000000001,7.481999999999999,8.843,27.039,59.818000000000005,32.729,171.345,1.604,0.487,22196000768.0,1780999936.0,6429000192.0,2568499968.0,4392000000.0,2.73,106.60000000000001,3.04,-1.7000000000000002,,,0.322,0.58,1.3014456,3.6153936,1991.5696,2.0,22.0,2223599782,2219703647.0,0.00079,8.806417999896844,3.3795357960117687,3195000000.0,-1.5013877293924671,0.10162368780219921,1618.5,1706.375,1636.96,1596.7852166748046,-1.1277001270648013,1.3599063354566177,True,40.47427700227358,-17.266466538967016,False,18.682545980411202,2.653169888788856,-0.7250892331739622,1919.2210693359375,1362.314697265625,-15.668912463533392,46.0015032297081,-9.581005586592184,7.398805573988065,6.424725352611249,-16.795635112384154,31.355587763325826,-57.982580820439054,0.8228081291863056,False,-7.21462952579197,UK,7.136910126004283,3.5835650824872176,23.05033055298116,46.5,55.7,52.8,36.3,100.0,49.3,117.0,,2026-09-08T18:11:06.337517+00:00
BEI.DE,BEIERSDORF AG                 I,Consumer Defensive,Household & Personal Products,EUR,Germany,16703956992,13763289088.0,17.776745,18.786589,6.06,1.852148,1.7371004,8.711,1.431,10.886999999999999,6.235,9.7550005,15.468000000000002,57.133995999999996,16.431,1.221,1.998,1.501,110000000.0,2841999872.0,1580000000.0,559750016.0,1021000000.0,1.32,23.26,0.74,-4.5,1.9,-0.002,0.488,4.3,4.06886,41.271,82.10526,2.6,19.0,218523759,89082662.0,0.54198,13.05276012654297,-0.6432748538011696,322000000.0,3.8397646535456076,-2.101397320369769,76.44000244140625,78.56599998474121,78.66239944458007,82.36677688598633,-2.8252341892260335,-7.195588644659523,False,40.17686611678369,-0.46733857902910847,False,17.20456833550233,2.2842838538411403,18.04454618280538,108.21956634521484,67.30000305175781,-29.365820781829257,22.336502772770082,-5.862062420852077,8.057682711008463,-3.792290357781136,-20.884532797071,30.590938125941474,-53.27805111098517,0.751044131460572,False,-15.022470376218923,Germania,3.3510024976003,5.625326796328575,7.411378045070527,45.5,52.9,43.0,59.2,100.0,49.2,118.0,Bilancio solido | Buyback in corso,2026-09-08T18:11:06.337517+00:00
PRU.L,PRUDENTIAL PLC ORD 5P,Financial Services,Insurance - Life,GBp,Hong Kong,25146099712,26553300992.0,9.671429,9.905384,2.41,1.747243,1.7573625,4.483,1.856,18.744,1.6,25.494,28.047,37.815,41.394,28.701,1.519,0.963,5919000064.0,5888999936.0,5922999808.0,4138874880.0,1708999936.0,2.0,18.360001,1.72,-1.7999999999999998,-23.0,-0.257,0.894,1.05,1.0252,5.8120136,1418.606,1.42857,14.0,2476228558,2484040350.0,0.0030399999,19.816086266262552,,2346000000.0,,-4.200680752100094,1015.5,1022.5,1045.12,1089.591063232422,-2.8341243110838854,-6.799896376960046,False,45.247992215847624,0.36862491397187824,True,15.038001557099975,2.5600578321360854,35.49989876367567,1219.843994140625,916.0,-16.75164981113708,32.747068205649455,-2.77644806127334,9.641544657311861,-4.590900911532836,2.2171817269212024,26.61115627905325,-24.9084305534235,1.040441241297565,False,4.993629788194543,UK,16.459311493244748,10.339733662936471,39.69532250123091,59.6,56.6,28.2,48.6,100.0,49.2,118.0,FCF yield elevato | P/E forward basso | ROIC forte | Buyback in corso | Upside analisti,2026-09-08T18:11:06.337517+00:00
AI.PA,AIR LIQUIDE,Basic Materials,Specialty Chemicals,EUR,France,110504476672,124626903040.0,31.199999,24.116522,2.13,4.156206,4.0858126,16.346,4.608,13.966999999999999,6.2979996,13.086999999999998,20.115,64.595,28.191,63.307,0.875,0.585,17258899456.0,2061200000.0,7624500224.0,243312496.0,5495900160.0,1.97,60.529999999999994,1.83,0.8,0.7000000000000001,0.012,0.644,5.55,7.18014,41.663,197.725,1.4,20.0,638163975,621501287.0,0.0014599999,10.265570976718196,1.3234555766599811,2675000000.0,-3.4515393779226855,0.2595819960901524,173.16000366210938,169.34499816894532,172.76360015869142,158.52028778076172,0.2294485082817488,9.23523170838223,True,57.23649162747716,0.6646117576646601,True,18.765547743957416,1.6170919727134143,91.76937543726422,180.3000030517578,138.5560302734375,-3.960066150192354,82.89573580462714,0.45248796681909287,3.2435025052544253,16.25276899285286,11.508846008381868,17.55495788835482,-16.25605387112976,0.8176080547653897,False,11.056358041562774,Francia,0.22018338381186264,3.205128307856677,14.186299271409574,35.3,64.3,45.6,52.7,100.0,49.2,118.0,,2026-09-08T18:11:06.337517+00:00
MRK.DE,MERCK KGAA                    I,Healthcare,Drug Manufacturers - Specialty & Generic,EUR,Germany,58521104384,67877187584.0,24.742647,15.098404,2.19,1.934464,2.7689192,12.149,3.212,8.134,4.651000000000001,11.214,13.857000999999999,59.087,26.435,40.618,1.695,0.988,12302000128.0,3123000064.0,5586999808.0,2632999936.0,4232000000.0,1.63,40.37,1.39,3.4000000000000004,-24.7,-0.248,0.805,5.44,8.91485,69.58,153.5,2.21429,14.0,129242252,128870000.0,0.0,7.641134691902125,1.6061415220293724,1974000000.0,-1.7237986030507302,0.0,134.60000610351562,138.35500106811523,140.32000030517577,124.8478604888916,-4.0763926662057965,7.811223657686739,True,35.55637432911669,-0.3950651980373503,False,10.378870860476866,2.082534115830447,-7.290092988815372,147.5,100.77891540527344,-8.745758573887707,72.38935266939328,-6.300026576743378,-1.3558013089793541,23.69312301597011,23.748867887047954,29.202030132533768,-40.459878044855714,0.7747691251939769,False,30.04889446379133,Germania,4.4992314545586005,4.041604764437693,14.041599583546184,45.5,41.0,61.2,52.6,100.0,49.1,121.0,,2026-09-08T18:11:06.337517+00:00
JMT.LS,"J.MARTINS,SGPS",Consumer Defensive,Food Distribution,EUR,Portugal,11575758848,16036943872.0,18.237623,13.833398,1.45,3.7707264,0.31390184,9.112,0.435,19.978,5.1609997,1.727,3.1780000000000004,20.833999,4.773000000000001,179.457,0.612,0.336,6018999808.0,1584999936.0,1760000000.0,695374976.0,2284999936.0,3.5900000000000003,64.129996,3.0,4.0,-0.5,-0.007,0.506,1.01,1.33156,4.885,22.68182,1.63636,22.0,628434220,274877128.0,0.56183,14.09018981228272,1.3824267782426778,1368000000.0,12.341162929214278,0.0,18.420000076293945,17.69099998474121,17.210599937438964,18.94599649429321,7.027065548273659,-2.7762932298530885,False,66.4931417645955,0.05107897564586664,True,28.280457499027776,1.711321582559444,85.6299119652446,21.701215744018555,16.18000030517578,-15.119962431731516,40.57077279323952,5.317325999692257,4.067792555478511,-11.247409877713421,-11.903620546609995,25.2757727191054,-27.50764491497788,0.9081490040163418,True,-17.22094654630225,Belgio_Portogallo,6.00716536281458,5.483170696093455,23.136915885200793,53.7,44.8,45.8,53.8,100.0,49.1,121.0,,2026-09-08T18:11:06.337517+00:00
SGSN.SW,SGS N,Industrials,Consulting Services,CHF,Switzerland,18354464768,22049140736.0,27.294117,20.793003,5.28,18.210361,2.5471087,16.922,3.06,76.313,8.1379995,9.200999999999999,13.114001,44.185,18.082,464.47,0.952,0.932,5216000000.0,1300000000.0,1303000064.0,756124992.0,1283000064.0,3.51,94.12,3.62,7.6,-3.6999999999999997,-0.016,0.575,3.4,4.46304,5.096,101.63158,,19.0,197785167,169090013.0,0.14262,22.30808796552741,1.706781914893617,968000000.0,1.4980720518790847,2.239299121262528,92.80000305175781,92.96400032043456,94.4752003479004,89.55620155334472,-1.7731608824048561,3.622084726852659,True,46.69397592604462,-0.13013148091521565,False,22.396529280228112,1.381006105790831,45.520499233859084,98.04000091552734,77.68950653076172,-5.344755013093472,74.25125029054728,-4.013236699597167,4.3634783656209875,5.052348767922887,17.327198825983547,17.974406933731085,-15.234735804639609,0.9106416065894818,False,21.340435525580716,Svizzera,4.119569824331039,3.663793190305442,9.51678519160879,43.9,59.7,48.4,39.5,100.0,49.1,121.0,ROIC forte,2026-09-08T18:11:06.337517+00:00
SRG.MI,SNAM,Utilities,Utilities - Regulated Gas,EUR,Italy,18584373248,37496815616.0,16.781818,12.673929,2.09,2.2466533,4.640293,12.33,9.363,12.379999999999999,3.2079999999999997,28.639,49.075,87.166,75.92999999999999,234.16,0.761,0.561,21812000768.0,2944999936.0,3040999936.0,-246624992.0,3401999872.0,5.46,91.269994,5.61,9.700000000000001,26.700000000000003,0.27,0.63,0.33,0.43696,2.465,6.496,2.8,20.0,3355791415,2054427026.0,0.38799998,5.975375042177402,5.537604456824512,-21000000.0,3.285245190487962,0.04158855561842145,5.538000106811523,5.748799967765808,5.969559965133667,5.983456745147705,-7.229341205092998,-7.444804187770304,False,30.949727559619234,-0.010316712979459908,False,46.56841052298797,1.745501243836145,-15.374939669120208,6.616458892822266,4.776663780212402,-16.299637063878492,41.381582187112045,-5.138741403066016,-10.516318212266118,-11.76338482558762,13.142788114482995,15.826465661921322,-16.299637063878492,0.7498719356296594,False,18.28152951754901,Italia,-1.3270557403733867,5.958829967051245,17.298661515195256,50.4,60.3,36.9,43.9,100.0,49.0,124.0,Ipervenduto | Debito elevato,2026-09-08T18:11:06.337517+00:00
MAP.MC,"MAPFRE, S.A.",Financial Services,Insurance - Diversified,EUR,Spain,13615506432,-2254597888.0,11.374359,10.531814,2.59,1.3565749,0.43715245,,-0.072,17.41,3.6700000000000004,3.798,12.113,24.954,11.690000000000001,29.158,35.966,27.84,3244900096.0,20318699520.0,3640999936.0,-1387462528.0,1464400000.0,4.04,46.379999999999995,6.47,15.1,4.9,0.048,0.249,0.39,0.4212,3.27,4.222,3.3,10.0,3069320685,921778388.0,0.69728,,,,6.740009243051781,-0.1138380133145156,4.435999870300293,4.431199979782105,4.424919986724854,4.065059206485748,0.25039737687189145,9.125098675628474,True,50.06273934047449,0.004124561470538017,True,13.853894333571061,1.426314939856838,52.29828368913311,4.565999984741211,3.536736011505127,-2.8471334839105578,87.36960412281917,0.3619862834880916,11.34537917680598,22.65713533431015,20.375057079050983,21.281029569705236,-15.848001452251559,0.7030116000992352,True,20.01307079556289,Spagna,-10.19031157547765,8.791704218233308,-4.824163132489135,52.6,49.8,39.8,55.7,100.0,49.0,124.0,P/E forward basso | Dividendo sostenibile | Trend rialzista,2026-09-08T18:11:06.337517+00:00
